id,__v,_id,name,type,onMap,overX,overZ,owner,isBank,radius,isCourt,netherX,netherZ,dateFrom,isOffice,createdAt,updatedAt,colorNether,description,isProhibition
534,0,650ef594cf063d67c093316b,Lian City,База,false,13227,6385,Mikezzag . Ke1ha,false,1000,false,1653,798,03.10.2022,false,2023-09-23T14:26:28.719Z,2023-09-23T14:26:28.719Z,green,"тут живут странники, отреченные миром, в тишине и спокойствии рядом с природой",false
533,0,650ef594cf063d67c0933167,De1wsz,База,false,-12348,3047,De1wsz_,false,500,false,-1539,394,28.09.2022,false,2023-09-23T14:26:28.633Z,2023-09-23T14:26:28.633Z,blue,-,false
532,0,650ef594cf063d67c0933163,Neuro Art Gallary,База,false,9870,4400,MrMinevra,false,200,false,1234,550,23.09.2022,false,2023-09-23T14:26:28.539Z,2023-09-23T14:26:28.539Z,green,Арт галлерея,false
531,0,650ef594cf063d67c093315f,Yakuza,База,false,8366,623,Cmd8859,false,80,false,1046,88,18.09.2022,false,2023-09-23T14:26:28.427Z,2023-09-23T14:26:28.427Z,green,"Ресторан ""Oishikute"", находящийся в маленьком японском районе.",false
530,0,650ef594cf063d67c093315b,Штаб Рыбаков,База,false,1348,-366,tatarchik,false,1000,false,170,-50,12.09.2022,false,2023-09-23T14:26:28.344Z,2023-09-23T14:26:28.344Z,green,Штаб-база Культа рыбаков,false
529,0,650ef594cf063d67c0933157,Korinf,База,false,-10000,-12171,FiNiKK523,false,1000,false,-1186,-1453,02.09.2022,false,2023-09-23T14:26:28.264Z,2023-09-23T14:26:28.264Z,red,-,false
528,0,650ef594cf063d67c0933153,Няшки<3,База,false,-10800,-13500,DaL1o,false,1500,false,-1350,-1680,11.09.2022,false,2023-09-23T14:26:28.182Z,2023-09-23T14:26:28.182Z,red,это мы с зарой),false
527,0,650ef594cf063d67c093314f,сисястая база,База,false,-9500,1900,YourKoleostro,false,600,false,-1187,237,09.09.2022,false,2023-09-23T14:26:28.100Z,2023-09-23T14:26:28.100Z,blue,нету,false
526,0,650ef594cf063d67c093314b,Area 51,База,false,-5900,-170,AlexPerch,false,200,false,-745,-20,08.09.2022,false,2023-09-23T14:26:28.015Z,2023-09-23T14:26:28.015Z,blue,База AlexPerch,false
525,0,650ef593cf063d67c0933147,"Бункер ""Новая Надежда""",База,false,1950,1650,blfrum,false,500,false,250,200,03.06.2022,false,2023-09-23T14:26:27.930Z,2023-09-23T14:26:27.930Z,green,Описание,false
524,0,650ef593cf063d67c0933143,База kirill_buch,База,false,-448,-2300,kirill_buch,false,200,false,-50,-300,25.08.2022,false,2023-09-23T14:26:27.847Z,2023-09-23T14:26:27.847Z,red,"Особо не запретка, просто ничего не воруйте",false
523,0,650ef593cf063d67c093313f,Андеграунд,Город,true,-2118,6596,Steka24,false,1500,false,-275,818,24.08.2022,false,2023-09-23T14:26:27.765Z,2024-03-25T16:37:34.367Z,yellow,Комфортный подвал для ровных типчиков,true
522,0,650ef593cf063d67c093313b,База ANTON_B,База,false,-7600,3320,ANTON_B,false,500,false,-965,415,21.08.2022,false,2023-09-23T14:26:27.675Z,2023-09-23T14:26:27.675Z,blue,Личная территория игрока ANTON_B,false
521,0,650ef593cf063d67c0933137,"""Бухта Галеона""",База,false,4791,5877,Mistelias,false,75,false,600,736,19.08.2022,false,2023-09-23T14:26:27.592Z,2023-09-23T14:26:27.592Z,yellow,Личная территория игроков Mistelias и lilfoxik,false
520,0,650ef593cf063d67c0933133,Лаборатория _Zulf'a,База,false,9641,-2695, _Zulf,false,200,false,1206,-333,14.08.2022,false,2023-09-23T14:26:27.509Z,2023-09-23T14:26:27.509Z,green,Секретная рп лаборатория со всякими исследованиями и секретами,false
519,0,650ef593cf063d67c093312f,Ассоциация Охотников,База,false,732,-11541,MrAshees,false,150,false,91,-1445,14.08.2022,false,2023-09-23T14:26:27.426Z,2023-09-23T14:26:27.426Z,red,"На острове находится штаб Ассоциации Охотников, организации, которая предоставляет услуги по найму рабочих и поиску ресурсов.",false
518,0,650ef593cf063d67c093312b,FullWorld,База,false,11139,12516,Zekrol,false,1000,false,1402,1569,11.08.2022,false,2023-09-23T14:26:27.344Z,2023-09-23T14:26:27.344Z,yellow,"""Рабство спасет мир"" Chpoker",false
517,0,650ef593cf063d67c0933127,Крайкон,База,false,7328,13269,KpyToi4el,false,400,false,910,1653,10.08.2022,false,2023-09-23T14:26:27.262Z,2023-09-23T14:26:27.262Z,yellow,"Уютное место в горах, находящееся в жопе мира, которое хрен найдёшь.",false
516,0,650ef593cf063d67c0933123,Драгомир,База,false,-6800,-13280,Artemidaa,false,400,false,-850,-1660,11.08.2022,false,2023-09-23T14:26:27.179Z,2023-09-23T14:26:27.179Z,red,База дебилов,false
515,0,650ef593cf063d67c093311f,Территория sandstormy,База,false,8000,8800,sandstormy,false,250,false,1000,1092,08.08.2022,false,2023-09-23T14:26:27.093Z,2023-09-23T14:26:27.093Z,yellow,Уютная и ламповая пещерка с фермой арбузов,false
514,0,650ef593cf063d67c093311b,Лаборатория Скрисона,База,false,0,-10000,DrScrison,false,2000,false,-12,-1250,03.06.2022,false,2023-09-23T14:26:27.007Z,2023-09-23T14:26:27.007Z,red,Без описания.,false
513,0,650ef592cf063d67c0933117,Астрал,База,false,8923,-2408,Avenitson,false,750,false,1112,-6,07.08.2022,false,2023-09-23T14:26:26.920Z,2023-09-23T14:26:26.920Z,green,"Место, где могут отдыхать все мои друзья, и Я в том числе.",false
512,0,650ef592cf063d67c0933113,Территория Frikase,База,false,-7820,5284,Frikase,false,1000,false,-958,671,02.08.2022,false,2023-09-23T14:26:26.839Z,2023-09-23T14:26:26.839Z,blue,Личная территория игрока Frikase,false
511,0,650ef592cf063d67c093310f,Мир средневековья,База,false,13215,-480,5opkaa,false,320,false,1636,-42,01.08.2022,false,2023-09-23T14:26:26.754Z,2023-09-23T14:26:26.754Z,green,Без описания.,false
510,0,650ef592cf063d67c093310b,Ривендейл,База,false,-7232,-9343,Mr_Gemrani,false,1500,false,-905,-1168,01.08.2022,false,2023-09-23T14:26:26.669Z,2024-01-13T00:32:39.527Z,red,Без описания.,true
509,0,650ef592cf063d67c0933107,Арт-база,База,false,13315,381,baby_cady,false,700,false,1660,58,-,false,2023-09-23T14:26:26.585Z,2023-09-23T14:26:26.585Z,green,На территории находится полотно где активно строятся мапарты.  ,false
508,0,650ef592cf063d67c0933103,Bedcom,База,false,600,-7000,H1S3R,false,2000,false,76,-880,03.06.2022,false,2023-09-23T14:26:26.502Z,2023-09-23T14:26:26.502Z,red,Без описания.,false
507,0,650ef592cf063d67c09330ff,Территория компании COLORS ,База,false,5470,11955,SupperDans_500,false,500,false,682,1486,20.07.2022,false,2023-09-23T14:26:26.420Z,2023-09-23T14:26:26.420Z,yellow,"Территория под фермы, выкапывание ресурсов, строительства мап-артов и просто так сказать ""Дача"", где можно отдохнуть",false
506,0,650ef592cf063d67c09330fb,Станция zero,База,false,200,11372,krisech,false,600,false,20,1420,20.07.2023,false,2023-09-23T14:26:26.338Z,2023-09-23T14:26:26.338Z,yellow,Иследовательская база во льдах ,false
505,0,650ef592cf063d67c09330f7,Инферния,База,false,10032,-172,JORICK404,false,1000,false,1245,-215,-,false,2023-09-23T14:26:26.254Z,2023-09-23T14:26:26.254Z,green,База игрока JORICK404,false
504,0,650ef592cf063d67c09330f3,База Sitrus029,База,false,-4700,150,Sitrus029,false,200,false,-587,17,-,false,2023-09-23T14:26:26.172Z,2023-09-23T14:26:26.172Z,blue,Локальная база Sitrus029,false
503,0,650ef592cf063d67c09330ef,фонд,База,false,-4400,8800,Armageddon_372,false,500,false,-550,1100,11.07.2022,false,2023-09-23T14:26:26.090Z,2023-09-23T14:26:26.090Z,yellow,Территория секретной организации,false
501,0,650ef591cf063d67c09330e7,Бекасово,База,false,12280,-280,Broccolya,false,450,false,1535,-35,07.07.2022,false,2023-09-23T14:26:25.926Z,2023-09-23T14:26:25.926Z,green,База отдыха,false
500,0,650ef591cf063d67c09330e3,Добряки,База,false,5760,2270,neyann,false,2000,false,710,280,07.07.2022,false,2023-09-23T14:26:25.845Z,2023-11-24T10:17:35.157Z,green,Яма в которой люди общаются и развлекаются,false
499,0,650ef591cf063d67c09330df,Void,База,false,10500,-800,Dimka153,false,500,false,-1312,-100,-,false,2023-09-23T14:26:25.764Z,2023-09-23T14:26:25.764Z,blue,База игрока Dimka153 сделанная в чёрно-белом стиле,false
498,0,650ef591cf063d67c09330db,Tunixp,База,false,1200,-11300,Tunixp,false,1500,false,140,-1380,-,false,2023-09-23T14:26:25.682Z,2023-09-23T14:26:25.682Z,red,Без описания.,false
497,0,650ef591cf063d67c09330d7,Терретория Ωmega co.,База,false,9600,-2007,TblKBA18,false,400,false,1200,-250,-,false,2023-09-23T14:26:25.598Z,2023-09-23T14:26:25.598Z,green,Терретория компании Ωmega co. по вопросам пирог#0724,false
496,0,650ef591cf063d67c09330d3,Латок,База,false,-11261,1664,Latke,false,500,false,-1410,205,-,false,2023-09-23T14:26:25.517Z,2023-09-23T14:26:25.517Z,blue,Радуга дуга. Здесь происходит фарминг,false
495,0,650ef591cf063d67c09330cf,Зона ферм DeleteG7,База,false,-4600,-2000,DeleteG7,false,175,false,-570,-260,03.07.2022,false,2023-09-23T14:26:25.434Z,2023-09-23T14:26:25.434Z,blue,Личная территория с фермами игрока DeleteG7,false
494,0,650ef591cf063d67c09330cb,Дохлокот,База,false,4252,10855,xfogax,false,300,false,535,1359,28.06.2022,false,2023-09-23T14:26:25.353Z,2024-02-10T13:41:07.140Z,yellow,Без описания.,false
493,0,650ef591cf063d67c09330c7,Совершенно новая пендосия,База,false,12800,12800,SirSergius3236,false,1000,false,1600,1600,06.06.2022,false,2023-09-23T14:26:25.271Z,2023-09-23T14:26:25.271Z,green,здесь вы найдете....,false
492,0,650ef591cf063d67c09330c3,Максиляндия,База,false,12600,-10900,MSvetofor,false,500,false,1560,-1350,-,false,2023-09-23T14:26:25.190Z,2023-09-23T14:26:25.190Z,green,грубо говоря ранчо релаксо для избранных и база для мэра,false
491,0,650ef591cf063d67c09330bf,DockIsParadise,База,false,-55,2840,_DockLock_,false,150,false,-7,353,26.06.2022,false,2023-09-23T14:26:25.107Z,2023-09-23T14:26:25.107Z,yellow,"Ламповое место для посиделок с друзьями, океан в котором спокойно можно рыбачить сколько хочется. похоже на райские острова:Бескрайние моря, острова, и  всё в доступном доступе!",false
490,0,650ef591cf063d67c09330bb,«СП Волна»,База,false,10300,5300,tebe_s_kakoi,false,500,false,1311,657,26.06.2022,false,2023-09-23T14:26:25.025Z,2023-09-23T14:26:25.025Z,green,База компании «СП Волна» ,false
489,0,650ef590cf063d67c09330b7,Амперная крепость,База,false,8288,-3698,Mr_Elec2r0n_,false,300,false,1033,459,26.06.2022,false,2023-09-23T14:26:24.944Z,2023-09-23T14:26:24.944Z,green,Без описания.,false
488,0,650ef590cf063d67c09330b3,twitch.tv/daxak,База,false,228,12808,daxak,false,2000,false,35,1607,04.06.2022,false,2023-09-23T14:26:24.863Z,2023-09-23T14:26:24.863Z,yellow,терра дахака йопта,false
487,0,650ef590cf063d67c09330af,Кенты Лупсида,База,false,-10128,-8256,Lupside,false,1000,false,-1267,-1022,04.06.2022,false,2023-09-23T14:26:24.777Z,2023-09-23T14:26:24.777Z,blue, Кента страдают херней,false
486,0,650ef590cf063d67c09330ab,Полусфера,База,false,12966,4316,Spewedandbraked,false,500,false,1676,533,24.06.2022,false,2023-09-23T14:26:24.695Z,2023-09-23T14:26:24.695Z,green,"Сферообразный стеклянный шар, накрывающий уголок мира",false
485,0,650ef590cf063d67c09330a7,harson,База,false,8880,10350,sirALEKSEY673,false,1400,false,1110,1294,23.06.2022,false,2023-09-23T14:26:24.605Z,2023-09-23T14:26:24.605Z,yellow,"глобал. проект ""Континент""",false
484,0,650ef590cf063d67c09330a3,LOLOLAND,База,false,6500,-11400,troloLOLLER,false,2000,false,810,-1430,04.06.2022,false,2023-09-23T14:26:24.524Z,2023-09-23T14:26:24.524Z,red,Без описания.,false
483,0,650ef590cf063d67c093309f,Дивноморское,База,false,-1263,5373,WizzPlay,false,1000,false,-244,671,24.06.2022,false,2023-09-23T14:26:24.437Z,2023-09-23T14:26:24.437Z,yellow,Достопремечательности: Дворец Геленджикский и статуи игроков СП,false
482,0,650ef590cf063d67c093309b,Big Black Яма,База,false,43,-13499,l1m0n__,false,2000,false,4,-1700,24.06.2022,false,2023-09-23T14:26:24.348Z,2023-09-23T14:26:24.348Z,red,Без описания.,false
481,0,650ef590cf063d67c0933097,Территория DmitryDAN,База,false,4100,2350,DmitryDAN,false,1500,false,515,290,22.06.2022,false,2023-09-23T14:26:24.261Z,2023-09-23T14:26:24.261Z,green,Без описания.,false
480,0,650ef590cf063d67c0933093,Территория offenbanch,База,false,-6644,-7820,offenbanch,false,1300,false,-3,-987,04.06.2022,false,2023-09-23T14:26:24.173Z,2023-09-23T14:26:24.173Z,red,Без описания.,false
479,0,650ef590cf063d67c093308f,Baku,База,false,-13221,-6804,najaf_,false,600,false,-1650,-850,-,false,2023-09-23T14:26:24.082Z,2023-09-23T14:26:24.082Z,blue,Территория игрока najaf_ Союз с парадисом,false
478,0,650ef58fcf063d67c093308b,#СП Арена,База,false,1560,5329,KindSoft,false,325,false,200,625,-,false,2023-09-23T14:26:23.994Z,2023-09-23T14:26:23.994Z,yellow,Общественная арена для проведения мероприятий,false
477,0,650ef58fcf063d67c0933087,Марина,База,false,3000,1163,spoodov,false,250,false,360,145,21.06.2022,false,2023-09-23T14:26:23.905Z,2023-09-23T14:26:23.905Z,green,Остров ферм Спудова Марина прости.,false
476,0,650ef58fcf063d67c0933083,Прыград,Город,true,6200,8350,S_Zombie_S,false,2000,false,768,1041,04.06.2022,false,2023-09-23T14:26:23.821Z,2024-01-14T18:56:37.956Z,yellow,<p>Прыград - город паркура и ивентов. Тематика классического средневековья с рыцарями. Символика города - лягушки</p>,false
475,0,650ef58fcf063d67c093307f,Нахалал Парадисо,База,false,7187,-13248,WetBlanket98,false,1000,false,898,-1658,21.06.2022,false,2023-09-23T14:26:23.734Z,2023-09-23T14:26:23.734Z,red,не халяль,false
474,0,650ef58fcf063d67c093307b,Яма лосося,База,false,7953,-7534,Lososik798,false,500,false,994,-941,20.06.2022,false,2023-09-23T14:26:23.652Z,2023-09-23T14:26:23.652Z,green,"ЯМА забиверов, хуесосов и хейтеров вонючих ""влагалищ""",false
473,0,650ef58fcf063d67c0933077,KAFAR1K,База,false,923,9075,KAFAR1K,false,700,false,102,1141,06.06.2022,false,2023-09-23T14:26:23.562Z,2023-09-23T14:26:23.562Z,yellow,Просто частная территория,false
472,0,650ef58fcf063d67c0933073,Ген. Штаб MANN CO.,База,false,8714,-1328,Joseph_Snake,false,500,false,1089,-166,20.06.2022,false,2023-09-23T14:26:23.479Z,2023-09-23T14:26:23.479Z,green,Личная территория Joseph_Snake и _DICTOR,false
471,0,650ef58fcf063d67c093306f,Цитадель Риков,База,false,5302,127,_Potell_,false,400,false,645,6,19.06.2022,false,2023-09-23T14:26:23.394Z,2023-09-23T14:26:23.394Z,green,"Многих Риков и их Морти подсосало в эту странную квадратную вселенную под номером SP-5, без возможности покинуть её. Они отстроили цитадель, которая станет для них пристанищем.",false
470,0,650ef58fcf063d67c093306b,Пункт выдачи MineShop,База,false,-2338,1978,Geek_on,false,500,false,-297,256,04.06.2022,false,2023-09-23T14:26:23.311Z,2023-10-01T18:14:29.627Z,blue,Территория Игрока Geek_on. Там же находится и пункт выдачи заказов магазина MineShop.,false
469,0,650ef58fcf063d67c0933067,Территория Sanlais_,База,false,-12796,-1290,Sanlais_,false,1000,false,-1605,-151,19.06.2022,false,2023-09-23T14:26:23.226Z,2023-09-23T14:26:23.226Z,blue,Без описания.,false
468,0,650ef58fcf063d67c0933063,Территория __Zul__,База,false,6850,4800,__Zul__,false,500,false,846,609,19.06.2022,false,2023-09-23T14:26:23.142Z,2023-09-23T14:26:23.142Z,green,Без описания.,false
467,0,650ef58fcf063d67c093305f,Заун,База,false,-12168,-5800,_kewi_,false,800,false,-1521,-725,14.06.2022,false,2023-09-23T14:26:23.055Z,2023-09-23T14:26:23.055Z,blue,База игроков TeamSoloBebra,false
466,0,650ef58ecf063d67c093305b,Skalo,База,false,-3333,10700,Skifry,false,0,false,425,-1334,-,false,2023-09-23T14:26:22.970Z,2023-09-23T14:26:22.970Z,red,Самая масштабная постройка на СП5 из Halo:CE,false
465,0,650ef58ecf063d67c0933057,Одинокая Бухта,База,false,-114,5530,CEPTPAX,false,500,false,-14,684,03.06.2022,false,2023-09-23T14:26:22.884Z,2023-09-23T14:26:22.884Z,yellow,"Этот великолепный остров завораживает своими красотами, а золото, что лежит под его песками, ждёт всех желающих разбогатеть.",false
464,0,650ef58ecf063d67c0933053,Територия: choi_kent,База,false,6095,9280,choi_kent,false,500,false,752,1178,15.06.2022,false,2023-09-23T14:26:22.798Z,2023-09-23T14:26:22.798Z,yellow,Без описания.,false
463,0,650ef58ecf063d67c093304f,Нордвин,База,false,-5341,10475,MatBrown,false,1000,false,-666,1310,15.06.2022,false,2023-09-23T14:26:22.706Z,2023-09-23T14:26:22.706Z,yellow,"Территория для чила и работы с жителями.
Так же для производства вкусной еды и не только.  ",false
462,0,650ef58ecf063d67c093304b,Лэйшт Вильгочи,База,false,-5000,9000,_Fargo,false,1000,false,-616,1165,05.06.2022,false,2023-09-23T14:26:22.621Z,2023-09-23T14:26:22.621Z,yellow,Небольшое забытое поселение,false
461,0,650ef58ecf063d67c0933047,Раскопки,База,false,10100,-10700,ReyvXyd,false,1000,false,1250,-1326,05.06.2022,false,2023-09-23T14:26:22.536Z,2023-09-23T14:26:22.536Z,red,"Терра для раскопок, для получения ресурсов для артов и проэктов ",false
460,0,650ef58ecf063d67c0933043,База SeregaPivo,База,false,10426,323,SeregaPivo,false,1000,false,1300,36,15.06.2022,false,2023-09-23T14:26:22.453Z,2024-02-08T17:00:09.106Z,green,<p></p>,false
459,0,650ef58ecf063d67c093303f,Трайд Сити,База,false,3065,12271,Herba_,false,1000,false,366,1530,04.06.2022,false,2023-09-23T14:26:22.371Z,2023-11-14T19:06:00.114Z,yellow,Без описания.,false
458,0,650ef58ecf063d67c093303b,Краснокаменная Церковь,База,false,-1359,13500,SENTPLAYY,false,1000,false,-171,1686,07.06.2022,false,2023-09-23T14:26:22.287Z,2023-09-23T14:26:22.287Z,yellow,Без описания.,false
457,0,650ef58ecf063d67c0933037,ЗАБАН,База,false,3015,891,Dizakt,false,1000,false,366,111,03.06.2022,false,2023-09-23T14:26:22.196Z,2024-01-03T12:47:53.882Z,green,Терра ЗАБАНа с огромной башней!,false
456,0,650ef58ecf063d67c0933033,"База ""Припять-17""",База,false,-860,-5430,stalk3ro4ek,false,350,false,-111,-705,15.06.2022,false,2023-09-23T14:26:22.112Z,2023-09-23T14:26:22.112Z,red,Внимание! Вы находитесь возле закрытого периметра Зоны экологического бедствия!  ,false
455,0,650ef58ecf063d67c093302f,Mypale,База,false,1000,-5500,Meroyy,false,150,false,111,-666,03.06.2022,false,2023-09-23T14:26:22.025Z,2023-09-23T14:26:22.025Z,red,"Развлекательный центр вашей мечты, в котором вы сможете прекрастно провести время с друзьями, а если их нет, то найти их здесь же!",false
454,0,650ef58dcf063d67c093302b,Территория Vilka1909,База,false,8132,8437,Vilka1909,false,1000,false,1020,1063,03.06.2022,false,2023-09-23T14:26:21.943Z,2023-09-23T14:26:21.943Z,yellow,"Территория для построек, ферм и т.д.",false
453,0,650ef58dcf063d67c0933027,Ahue,База,false,10404,10004,Ogryzok,false,2000,false,1297,1241,08.06.2022,false,2023-09-23T14:26:21.857Z,2023-09-23T14:26:21.857Z,green,Без описания.,false
452,0,650ef58dcf063d67c0933023,База випса,База,false,6350,-8540,VIPSSS,false,1000,false,790,-1075,05.06.2022,false,2023-09-23T14:26:21.770Z,2023-09-23T14:26:21.770Z,red,"на этой территории живет випс, жесткий кент, он там снимает видосы, делает контент, стримит, набирает друзей в садовое содружество и кайфует",false
451,0,650ef58dcf063d67c093301f,Яма Борова,База,false,-1900,-3300,Borov_TF,false,2000,false,-200,-407,08.06.2022,false,2023-09-23T14:26:21.682Z,2023-09-23T14:26:21.682Z,red,"База компании друзей, которая переняла название с СП4",false
450,0,650ef58dcf063d67c093301b,ТипоЯма,База,false,4280,240,Uuunik_moy_kotik,false,1000,false,535,30,06.06.2022,false,2023-09-23T14:26:21.600Z,2023-09-23T14:26:21.600Z,green,Лютые забиверы с 2b2t,false
449,0,650ef58dcf063d67c0933017,ТРСП,База,false,13200,-4400,Qugerts_,false,1000,false,1650,-550,03.06.2022,false,2023-09-23T14:26:21.516Z,2023-09-23T14:26:21.516Z,green,"Владения ТРСП - Место, где люди могут приятно провести время, найти себе новых друзей или знакомых, а так же принять участие во множестве ролеплей-ивентах и различных событиях, происходящих в ТРСП каждый день.",false
448,0,650ef58dcf063d67c0933013,Терлиза,База,false,4892,-1335,Korvolol,false,2000,false,600,-158,03.06.2022,false,2023-09-23T14:26:21.432Z,2023-09-23T14:26:21.432Z,green,Без описания.,false
447,0,650ef58dcf063d67c093300f,Концлагерь для военнопленных,База,false,110,6650,Pandoch,false,1000,false,15,835,04.06.2022,false,2023-09-23T14:26:21.339Z,2023-09-23T14:26:21.339Z,yellow,"домики, фермы и зажигательные вечеринки. Терра закрытая",false
446,0,650ef58dcf063d67c093300b,Project G.O.R.A,База,false,-3700,4600,LEFSIZ,false,1000,false,-462,575,04.06.2022,false,2023-09-23T14:26:21.255Z,2023-09-23T14:26:21.255Z,yellow,"G.O.R.A. - комплекс ферм с красивейшим оформлением, продуманой логиcтикой и РП историей. G.O.R.A. - не просто фермы",false
445,0,650ef58ccf063d67c0933007,Эребор,База,false,5469,10773,_MRavent,false,0,false,676,1346,04.06.2022,false,2023-09-23T14:26:20.896Z,2023-09-23T14:26:20.896Z,yellow,Без описания.,false
444,0,650ef58ccf063d67c0933003,Тардис,База,false,-3322,4426,AlekeywchQvber,false,1000,false,-415,552,03.06.2022,false,2023-09-23T14:26:20.809Z,2023-09-23T14:26:20.809Z,yellow,Ну карочи абобка такая пришла и сказала гена бань его бань бань бух бух бах бах бум бум и потом кароче щя окно закрою ну и все хватит на сегодня.,false
443,0,650ef58ccf063d67c0932fff,Территория Фонда,База,false,-4400,8800,Mr_Tonitro,false,500,false,-550,1100,05.06.2022,false,2023-09-23T14:26:20.722Z,2023-09-23T14:26:20.722Z,yellow,Без описания.,false
442,0,650ef58ccf063d67c0932ffb,Территория LeluShh,База,false,4750,8600,LeluShh,false,500,false,593,1075,05.06.2022,false,2023-09-23T14:26:20.637Z,2023-09-23T14:26:20.637Z,yellow,Яма. Просто яма.,false
441,0,650ef58ccf063d67c0932ff7,Крепость Медных врат,База,false,0,0,Ricki_Red,false,0,false,1359,-66,06.06.2022,false,2023-09-23T14:26:20.547Z,2023-09-23T14:26:20.547Z,green,Адская крепость города медные врата,false
440,0,650ef58ccf063d67c0932ff3,Дача Тиджета,База,false,-3960,1255,TiJet_,false,200,false,-495,156,03.06.2022,false,2023-09-23T14:26:20.456Z,2023-09-23T14:26:20.456Z,blue,Дача игрока TiJet_,false
439,0,650ef58ccf063d67c0932fef,4E4land,База,false,7501,7513,deniskor148,false,2000,false,948,939,03.06.2022,false,2023-09-23T14:26:20.359Z,2024-05-18T15:06:18.257Z,green,"моя база находится на территории сгенерированной ямы в джунглях. Я не против заселения на терру, лишь бы вы написали мне об этом где-нибудь, на самой территории я строю арты и прочие вещи.",true
438,0,650ef58bcf063d67c0932fea,Частная территория,База,false,-1350,-8200,AlESlS,false,500,false,-170,-1020,13.06.2022,false,2023-09-23T14:26:19.727Z,2023-09-23T14:26:19.727Z,red,Територия  пренадлежаая AlESlS,false
435,0,650eee4c2575def69cb7da75,Кенлин,Город,false,18000,17000,9smst,false,2000,false,2250,2125,20.09.2023,false,2023-09-23T13:55:24.910Z,2023-12-11T02:25:38.308Z,green,❤❤❤❤,false
434,0,650eee4c2575def69cb7da71,Neco,Город,true,-1100,-11600,kAmEnNiY1,false,2000,false,40,-1462,18.09.2023,false,2023-09-23T13:55:24.826Z,2024-04-27T15:47:04.588Z,red,Город,false
433,0,650eee4c2575def69cb7da6d,МоскваRusSq,Город,false,-315,33485,a10n3_,false,1000,false,50,4200,13.09.2023,false,2023-09-23T13:55:24.747Z,2023-09-23T13:55:24.747Z,yellow,Очень крутой город в честь великого Руссквада,false
431,0,650eee4c2575def69cb7da65,Морио-чо,Город,false,-6464,-14778,Melodi4niy,false,2000,false,-807,-1846,08.09.2023,false,2023-09-23T13:55:24.584Z,2023-09-23T13:55:24.584Z,red,"Портовый город в японском стиле основаный на вселленой Невероятные приключ
ения джоджо",false
430,0,650eee4c2575def69cb7da61,сексsiTI,Город,false,1178,23202,partflow,false,2000,false,147,2899,02.09.2023,false,2023-09-23T13:55:24.503Z,2023-09-23T13:55:24.503Z,yellow, /sex тут /blow одобряется кристаллы ОБЯЗАТЕЛЬНО,false
429,0,650eee4c2575def69cb7da5d,Кайфоград,Город,false,1155,-28631,Qwensky,false,2000,false,159,-3560,02.09.2023,false,2023-09-23T13:55:24.422Z,2024-04-09T15:47:52.071Z,red,Город кайфа  и  наслаждения,true
428,0,650eee4c2575def69cb7da59,Амбенн,Город,false,15000,13800,Lotli,false,1200,false,1875,1625,10.12.2023,false,2023-09-23T13:55:24.340Z,2024-05-12T16:30:46.326Z,green,Фентези город в стиле книг Толкина.,false
427,0,650eee4c2575def69cb7da55,Империя,Город,false,-16282,-1662,Ralse1_Fan,false,2000,false,-2048,-208,31.08.2023,false,2023-09-23T13:55:24.258Z,2023-09-23T13:55:24.258Z,blue,"Город в котором вам не прийдётся выбирать, или решать проблемы, ведь это сделает за вас Империя",false
426,0,650eee4c2575def69cb7da51,Asitown,Город,true,27559,-10875,im_namii,false,1500,false,3452,-1360,30.08.2023,false,2023-09-23T13:55:24.177Z,2023-09-23T13:55:24.177Z,green,Милый город с хорошей и уютной атмосферой,false
425,0,650eee4c2575def69cb7da4d,Столбград,Город,false,100,-6500,Mr.Steg0,false,100,false,812,12,30.08.2023,false,2023-09-23T13:55:24.094Z,2023-09-23T13:55:24.094Z,green,"Город столб, столица всех столбов сп ",false
424,0,650eee4c2575def69cb7da49,Обзорн-Каас,Город,false,-11500,-10500,OZZY_OZBOURNE,false,1000,false,-1437,-1235,29.08.2023,false,2023-09-23T13:55:24.010Z,2024-04-03T13:12:22.979Z,blue,Столица Империи Ситхов. Город вдохновлён игрой SWTOR,false
423,0,650eee4b2575def69cb7da45,Строилкинсы,Город,false,24451,-14801,BrinyPiny,false,1000,false,3044,-1850,27.08.2023,false,2023-09-23T13:55:23.928Z,2023-09-23T13:55:23.928Z,green,Подземный город строителей,false
422,0,650eee4b2575def69cb7da41,Сантрополис,Город,false,-7500,-27700,Spirchi,false,2000,false,-990,-3325,27.08.2023,false,2023-09-23T13:55:23.843Z,2023-09-23T13:55:23.843Z,red,"Наш город подойдет для всех, хотите что нибудь построить, пообщаться или просто расслаби
ться, присоединяйте
сь к нам, в наш замеч
ательный город",false
420,0,650eee4b2575def69cb7da39,GangGirlsSexSqad,Город,false,26400,27800, Aleksey4ik,false,2000,false,3300,3475,12.10.2022,false,2023-09-23T13:55:23.676Z,2023-09-23T13:55:23.676Z,yellow,сексуальные девачки,false
419,0,650eee4b2575def69cb7da35,TooaLand,Город,false,7028,20788,KleikaLenta,false,150,false,878,2601,25.08.2023,false,2023-09-23T13:55:23.594Z,2023-09-23T13:55:23.594Z,yellow,-,false
418,0,650eee4b2575def69cb7da31,Баку,Город,false,129,7387, _Offlistid_,false,500,false,-12,943,24.08.2023,false,2023-09-23T13:55:23.513Z,2023-09-23T13:55:23.513Z,yellow,Город на берегу ,false
